seriesCandidate,code,canonicalCode,displayCode,sourceMeaningEn,normalizedMeaningDraftRu,categoryCandidate,sourceManualId,sourceManualTitle,sourceDocument,sourcePath,sourceSection,sourcePage,sourceContext,confidence,alreadyInAnyGreeRuntime,existingRuntimePath,overlapSeries,actionRecommendation,reason
GMV9 Flex,C2,C2,C2,Communication malfunction between main control and inverter compressor driver,,debugging,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Debugging table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/c2.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/debugging/c2.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/c2.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,C3,C3,C3,Communication malfunction between main control and inverter fan driver,,debugging,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Debugging table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/c3.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/debugging/c3.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/c3.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,C4,C4,C4,Malfunction of lack of IDU,,debugging,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Debugging table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/c4.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/debugging/c4.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/c4.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,C5,C5,C5,Alarm because project code of IDU is inconsistent,,debugging,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Debugging table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/c5.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/debugging/c5.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/c5.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,C6,C6,C6,Alarm because ODU quantity is inconsistent,,debugging,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Debugging table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/c6.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/debugging/c6.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/c6.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,C7,C7,C7,Abnormal communication of converter,,debugging,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Debugging table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/debugging/c7.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/c7.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,C8,C8,C8,Emergency status of compressor,,debugging,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Debugging table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/c8.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/debugging/c8.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/c8.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,C9,C9,C9,Emergency status of fan,,debugging,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Debugging table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/c9.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/debugging/c9.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/c9.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,CA,CA,CA,Emergency status of module,,debugging,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Debugging table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/ca.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/debugging/ca.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/ca.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,CH,CH,CH,Rated capacity is too high,,debugging,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Debugging table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/ch.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/debugging/ch.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/ch.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,CC,CC,CC,No main unit,,debugging,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Debugging table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/cc.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/debugging/cc.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/cc.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,CL,CL,CL,The matching ratio of rated capacity for IDU and ODU is too low,,debugging,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Debugging table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/cl.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/debugging/cl.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/cl.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,CE,CE,CE,Communication malfunction between mode exchanger and IDU,,debugging,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Debugging table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/debugging/ce.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/ce.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,CF,CF,CF,Malfunction of multiple main control units,,debugging,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Debugging table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/cf.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/debugging/cf.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/cf.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,CJ,CJ,CJ,Address DIP switch code of system is shocking,,debugging,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Debugging table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/cj.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/debugging/cj.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/cj.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,CP,CP,CP,Malfunction of multiple wired controller,,debugging,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Debugging table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/debugging/cp.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/cp.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,CU,CU,CU,Communication malfunction between IDU and the receiving lamp,,debugging,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Debugging table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/cu.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/debugging/cu.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/cu.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,Cb,CB,Cb,Overflow distribution of IP address,,debugging,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Debugging table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/cb.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/debugging/cb.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/cb.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,Cd,CD,Cd,Communication malfunction between mode exchanger and ODU,,debugging,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Debugging table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/debugging/cd.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/cd.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,Cn,CN,Cn,Malfunction of network for IDU and ODU of mode exchanger,,debugging,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Debugging table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/debugging/cn.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/cn.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,Cy,CY,Cy,Communication malfunction of mode exchanger,,debugging,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Debugging table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/debugging/cy.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/cy.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,A0,A0,A0,Unit waiting for debugging,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/a0.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/a0.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/a0.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,A2,A2,A2,Refrigerant recovery operation of after-sales,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/a2.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/a2.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/a2.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,A3,A3,A3,Defrosting,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/a3.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/a3.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/a3.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,A4,A4,A4,Oil-return,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/a4.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/a4.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/a4.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,A6,A6,A6,Heat pump function setting,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/a6.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/a6.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/a6.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,A7,A7,A7,Quiet mode setting,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/a7.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/a7.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/a7.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,A8,A8,A8,Vacuum pump mode,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/a8.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/a8.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/a8.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,A9,A9,A9,Set Back function,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/a9.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/a9.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/a9.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,AH,AH,AH,Heating,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/ah.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/ah.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/ah.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,AC,AC,AC,Cooling,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/ac.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/ac.json,GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,AL,AL,AL,Charge refrigerant automatically,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/al.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/al.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/al.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,AE,AE,AE,Charge refrigerant manually,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/ae.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/ae.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/ae.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,AF,AF,AF,Fan,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/af.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/af.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/af.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,AJ,AJ,AJ,Cleaning reminding of filter,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/indoor/aj.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/aj.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/aj.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,AP,AP,AP,Debugging confirmation when starting up the unit,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/ap.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/ap.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/ap.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
GMV9 Flex,AU,AU,AU,Long-distance emergency stop,,status,gree-gmv9-flex-service-manual-2025-12,"JF00305819, export T3R410AGMV9 Flex GMV Service Manual (Middle East energy-inefficient), B .2.pdf",GC202512-I,"artifacts/manual-intake/sources/gree/JF00305819,_export_T3R410AGMV9_Flex_GMV_Service_Manual_Middle_East.pdf",Chapter 3 Faults / Error Indication,PDF page 70 / manual page 68,Status table,High,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/au.json; data/equipment-diagnostics/error-knowledge/gree/gmv-x/status/au.json; data/equipment-diagnostics/error-knowledge/gree/gmv6/status/au.json,GMV Mini; GMV X; GMV6,ready-for-import,Manual-confirmed GMV9 Flex code; overlap does not block separate-series import.
