seriesCandidate,code,canonicalCode,displayCode,sourceMeaningEn,normalizedMeaningDraftRu,categoryCandidate,sourceManualId,sourceManualTitle,sourceDocument,sourcePath,sourceSection,sourcePage,sourceContext,confidence,alreadyInAnyGreeRuntime,existingRuntimePath,overlapSeries,actionRecommendation,reason
GMV X,CJ,CJ,CJ,Address DIP switch code of system is shocking,????????? ? ????? ???????,debugging,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 76-77 / manual pages 74-75,Chapter 3 Faults / Error Indication / Debugging CJ / PDF pages 76-77 / manual pages 74-75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/cj.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/cj.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,CL,CL,CL,The matching ratio of rated capacity for IDU and ODU is too low,?????????? ????????? ???????,debugging,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 76-77 / manual pages 74-75,Chapter 3 Faults / Error Indication / Debugging CL / PDF pages 76-77 / manual pages 74-75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/cl.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/cl.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,Cn,CN,Cn,Malfunction of network for IDU and ODU of mode exchanger,????????? ? ????? ???????,debugging,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 76-77 / manual pages 74-75,Chapter 3 Faults / Error Indication / Debugging Cn / PDF pages 76-77 / manual pages 74-75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/cn.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,CP,CP,CP,Malfunction of multiple wired controller,?????????? ????????? ???????,debugging,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 76-77 / manual pages 74-75,Chapter 3 Faults / Error Indication / Debugging CP / PDF pages 76-77 / manual pages 74-75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/cp.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,CU,CU,CU,Communication malfunction between IDU and the receiving lamp,????????? ? ????? ???????,debugging,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 76-77 / manual pages 74-75,Chapter 3 Faults / Error Indication / Debugging CU / PDF pages 76-77 / manual pages 74-75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/cu.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/cu.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,Cy,CY,Cy,Communication malfunction of mode exchanger,????????? ? ????? ???????,debugging,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 76-77 / manual pages 74-75,Chapter 3 Faults / Error Indication / Debugging Cy / PDF pages 76-77 / manual pages 74-75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/cy.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,U0,U0,U0,Preheat time of compressor is insufficient,?????????? ????????? ???????,debugging,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 76-77 / manual pages 74-75,Chapter 3 Faults / Error Indication / Debugging U0 / PDF pages 76-77 / manual pages 74-75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/u0.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/u0.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,U2,U2,U2,Wrong setting of ODU?s capacity code/jumper cap,?????????? ????????? ???????,debugging,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 76-77 / manual pages 74-75,Chapter 3 Faults / Error Indication / Debugging U2 / PDF pages 76-77 / manual pages 74-75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/u2.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/u2.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,U3,U3,U3,Power phase sequence protection,?????????? ????????? ???????,debugging,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 76-77 / manual pages 74-75,Chapter 3 Faults / Error Indication / Debugging U3 / PDF pages 76-77 / manual pages 74-75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/u3.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,U4,U4,U4,Refrigerant-lacking protection,?????????? ????????? ???????,debugging,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 76-77 / manual pages 74-75,Chapter 3 Faults / Error Indication / Debugging U4 / PDF pages 76-77 / manual pages 74-75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/u4.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/u4.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,U5,U5,U5,Wrong address for driving board of compressor,????????? ? ????? ???????,debugging,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 76-77 / manual pages 74-75,Chapter 3 Faults / Error Indication / Debugging U5 / PDF pages 76-77 / manual pages 74-75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/u5.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/u5.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,U6,U6,U6,Alarm because valve is abnormal,?????????? ????????? ???????,debugging,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 76-77 / manual pages 74-75,Chapter 3 Faults / Error Indication / Debugging U6 / PDF pages 76-77 / manual pages 74-75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/u6.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/u6.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,U8,U8,U8,Malfunction of pipeline for IDU,?????????? ????????? ???????,debugging,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 76-77 / manual pages 74-75,Chapter 3 Faults / Error Indication / Debugging U8 / PDF pages 76-77 / manual pages 74-75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/u8.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/u8.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,U9,U9,U9,Malfunction of pipeline for ODU,?????????? ????????? ???????,debugging,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 76-77 / manual pages 74-75,Chapter 3 Faults / Error Indication / Debugging U9 / PDF pages 76-77 / manual pages 74-75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/u9.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/u9.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,UC,UC,UC,Setting of main IDU is succeeded,?????????? ????????? ???????,debugging,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 76-77 / manual pages 74-75,Chapter 3 Faults / Error Indication / Debugging UC / PDF pages 76-77 / manual pages 74-75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/uc.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/uc.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,Ud,UD,Ud,Drive board of grid-connection is abnormal,?????????? ????????? ???????,debugging,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 76-77 / manual pages 74-75,Chapter 3 Faults / Error Indication / Debugging Ud / PDF pages 76-77 / manual pages 74-75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/ud.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,UE,UE,UE,Charging of refrigerant is invalid,?????????? ????????? ???????,debugging,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 76-77 / manual pages 74-75,Chapter 3 Faults / Error Indication / Debugging UE / PDF pages 76-77 / manual pages 74-75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/ue.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/ue.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,UF,UF,UF,Identification malfunction of IDU of mode exchanger,?????????? ????????? ???????,debugging,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 76-77 / manual pages 74-75,Chapter 3 Faults / Error Indication / Debugging UF / PDF pages 76-77 / manual pages 74-75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/uf.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,UL,UL,UL,Emergency operation DIP switch code of compressor is wrong,????????? ? ????? ???????,debugging,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 76-77 / manual pages 74-75,Chapter 3 Faults / Error Indication / Debugging UL / PDF pages 76-77 / manual pages 74-75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/ul.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/ul.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,Un,UN,Un,Communication malfunction between the drive board of grid-connection and the main board,????????? ? ????? ???????,debugging,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 76-77 / manual pages 74-75,Chapter 3 Faults / Error Indication / Debugging Un / PDF pages 76-77 / manual pages 74-75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/un.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,Uy,UY,Uy,PV module over-temperature protection,?????????? ????????? ???????,debugging,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 76-77 / manual pages 74-75,Chapter 3 Faults / Error Indication / Debugging Uy / PDF pages 76-77 / manual pages 74-75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/debugging/uy.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,A0,A0,A0,Unit waiting for debugging,????????? ???????,status,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 77 / manual page 75,Chapter 3 Faults / Error Indication / Status A0 / PDF page 77 / manual page 75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/a0.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/status/a0.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,A2,A2,A2,Refrigerant recovery operation of after- sales,????????? ???????,status,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 77 / manual page 75,Chapter 3 Faults / Error Indication / Status A2 / PDF page 77 / manual page 75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/a2.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/status/a2.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,A3,A3,A3,Defrosting,????????? ???????,status,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 77 / manual page 75,Chapter 3 Faults / Error Indication / Status A3 / PDF page 77 / manual page 75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/a3.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/status/a3.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,A4,A4,A4,Oil-return,????????? ???????,status,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 77 / manual page 75,Chapter 3 Faults / Error Indication / Status A4 / PDF page 77 / manual page 75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/a4.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/status/a4.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,A6,A6,A6,Heat pump function setting,????????? ???????,status,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 77 / manual page 75,Chapter 3 Faults / Error Indication / Status A6 / PDF page 77 / manual page 75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/a6.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/status/a6.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,A7,A7,A7,Quiet mode setting,????????? ???????,status,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 77 / manual page 75,Chapter 3 Faults / Error Indication / Status A7 / PDF page 77 / manual page 75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/a7.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/status/a7.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,A8,A8,A8,Vacuum pump mode,????????? ???????,status,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 77 / manual page 75,Chapter 3 Faults / Error Indication / Status A8 / PDF page 77 / manual page 75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/a8.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/status/a8.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,A9,A9,A9,Set Back function,????????? ???????,status,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 77 / manual page 75,Chapter 3 Faults / Error Indication / Status A9 / PDF page 77 / manual page 75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/a9.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/status/a9.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,Ab,AB,Ab,Emergency stop of operation,????????? ???????,status,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 77 / manual page 75,Chapter 3 Faults / Error Indication / Status Ab / PDF page 77 / manual page 75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/ab.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/status/ab.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,AC,AC,AC,Cooling,????????? ???????,status,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 77 / manual page 75,Chapter 3 Faults / Error Indication / Status AC / PDF page 77 / manual page 75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/status/ac.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,Ad,AD,Ad,Limit operation,????????? ???????,status,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 77 / manual page 75,Chapter 3 Faults / Error Indication / Status Ad / PDF page 77 / manual page 75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/ad.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/status/ad.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,AE,AE,AE,Charge refrigerant manually,????????? ???????,status,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 77 / manual page 75,Chapter 3 Faults / Error Indication / Status AE / PDF page 77 / manual page 75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/ae.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/status/ae.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,AF,AF,AF,Fan,????????? ???????,status,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 77 / manual page 75,Chapter 3 Faults / Error Indication / Status AF / PDF page 77 / manual page 75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/af.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/status/af.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,AH,AH,AH,Heating,????????? ???????,status,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 77 / manual page 75,Chapter 3 Faults / Error Indication / Status AH / PDF page 77 / manual page 75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/ah.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/status/ah.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,AJ,AJ,AJ,Cleaning reminding of filter,????????? ???????,status,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 77 / manual page 75,Chapter 3 Faults / Error Indication / Status AJ / PDF page 77 / manual page 75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/indoor/aj.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/status/aj.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,AL,AL,AL,Charge refrigerant automatically,????????? ???????,status,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 77 / manual page 75,Chapter 3 Faults / Error Indication / Status AL / PDF page 77 / manual page 75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/al.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/status/al.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,An,AN,An,Child lock status,????????? ???????,status,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 77 / manual page 75,Chapter 3 Faults / Error Indication / Status An / PDF page 77 / manual page 75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/status/an.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,AP,AP,AP,Debugging confirmation when starting up the unit,????????? ???????,status,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF page 77 / manual page 75,Chapter 3 Faults / Error Indication / Status AP / PDF page 77 / manual page 75,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/status/ap.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/status/ap.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
